ORDER_ID,PRACTICE_ID,PRODUCT,ORDER_DATE,QUANTITY,REVENUE,TERRITORY
ORD01184,P0106,RHA_REDENSITY,2026-01-18,1,1154.59,Northeast
ORD01185,P0107,RHA2,2026-04-25,9,2936.3,West
ORD01186,P0107,RHA_REDENSITY,2026-02-05,7,3124.09,West
ORD01187,P0107,SKINPEN,2025-09-07,4,3764.14,West
ORD01188,P0107,RHA_REDENSITY,2026-03-04,9,6657.66,West
ORD01189,P0107,SKINPEN,2026-04-10,10,6653.52,West
ORD01190,P0107,SKINPEN,2025-10-12,7,9433.7,West
ORD01191,P0107,RHA2,2026-03-10,9,6498.22,West
ORD01192,P0107,SKINPEN,2025-12-13,3,2682.21,West
ORD01193,P0107,RHA4,2025-07-31,6,8239.38,West
ORD01194,P0107,RHA3,2025-08-26,6,4416.28,West
ORD01195,P0108,RHA_REDENSITY,2025-12-20,4,3728.35,Southwest
ORD01196,P0108,RHA4,2026-02-14,9,12635.92,Southwest
ORD01197,P0108,RHA3,2026-01-24,8,6254.0,Southwest
ORD01198,P0108,DAXXIFY,2025-11-12,1,1477.84,Southwest
ORD01199,P0108,DAXXIFY,2025-08-02,9,3380.5,Southwest
ORD01200,P0108,DAXXIFY,2025-12-31,5,7398.56,Southwest
ORD01201,P0108,RHA3,2026-02-14,1,1202.98,Southwest
ORD01202,P0108,RHA3,2025-06-15,9,7781.88,Southwest
ORD01203,P0108,RHA_REDENSITY,2025-08-15,3,967.72,Southwest
ORD01204,P0108,RHA3,2025-10-11,3,1139.79,Southwest
ORD01205,P0108,RHA_REDENSITY,2025-11-28,4,2011.57,Southwest
ORD01206,P0108,DAXXIFY,2026-01-01,10,7197.38,Southwest
ORD01207,P0108,SKINPEN,2026-02-12,2,2281.31,Southwest
ORD01208,P0108,RHA2,2025-09-29,8,10187.33,Southwest
ORD01209,P0109,RHA_REDENSITY,2026-04-16,5,1242.92,West
ORD01210,P0109,RHA4,2025-08-12,2,2428.32,West
ORD01211,P0109,RHA3,2025-12-14,7,5190.35,West
ORD01212,P0109,RHA2,2026-04-03,10,14072.49,West
ORD01213,P0109,SKINPEN,2025-07-14,7,1892.56,West
ORD01214,P0109,DAXXIFY,2025-09-08,6,5411.45,West
ORD01215,P0109,RHA3,2026-03-19,9,9963.89,West
ORD01216,P0109,DAXXIFY,2026-03-17,7,10236.47,West
ORD01217,P0109,RHA_REDENSITY,2025-08-03,9,2853.97,West
ORD01218,P0109,RHA3,2025-10-25,7,2746.91,West
ORD01219,P0109,DAXXIFY,2025-12-13,8,7542.98,West
ORD01220,P0109,RHA_REDENSITY,2026-05-09,7,3789.28,West
ORD01221,P0109,RHA_REDENSITY,2025-11-11,7,8441.81,West
ORD01222,P0109,RHA2,2026-03-29,8,7416.68,West
ORD01223,P0109,RHA4,2025-09-27,10,4549.29,West
ORD01224,P0109,SKINPEN,2025-07-23,9,4681.08,West
ORD01225,P0109,RHA3,2026-04-28,7,4343.05,West
ORD01226,P0109,DAXXIFY,2025-08-13,2,2146.54,West
ORD01227,P0109,RHA3,2025-10-30,6,2685.82,West
ORD01228,P0110,SKINPEN,2025-08-03,1,1200.59,Northeast
ORD01229,P0110,RHA3,2026-03-09,10,12680.59,Northeast
ORD01230,P0110,RHA_REDENSITY,2025-10-20,3,2317.81,Northeast
ORD01231,P0110,RHA2,2026-02-04,6,2416.73,Northeast
ORD01232,P0110,DAXXIFY,2026-04-21,1,515.96,Northeast
ORD01233,P0110,RHA2,2025-07-21,5,1089.27,Northeast
ORD01234,P0110,DAXXIFY,2025-06-13,5,3925.4,Northeast
ORD01235,P0110,RHA3,2026-05-23,4,4648.07,Northeast
ORD01236,P0110,RHA2,2026-02-15,9,7922.21,Northeast
ORD01237,P0110,RHA_REDENSITY,2026-01-22,8,8079.64,Northeast
ORD01238,P0110,SKINPEN,2026-03-23,1,689.59,Northeast
ORD01239,P0110,RHA_REDENSITY,2025-06-29,1,532.09,Northeast
ORD01240,P0111,RHA2,2026-01-09,10,5526.66,Southwest
ORD01241,P0111,SKINPEN,2025-10-08,1,286.58,Southwest
ORD01242,P0112,SKINPEN,2025-06-29,6,7941.4,West
ORD01243,P0112,RHA3,2026-05-25,7,3503.63,West
ORD01244,P0112,RHA_REDENSITY,2025-11-21,2,2750.07,West
ORD01245,P0112,RHA_REDENSITY,2025-09-28,9,2829.84,West
ORD01246,P0112,RHA_REDENSITY,2026-02-22,8,7431.15,West
ORD01247,P0112,DAXXIFY,2025-06-04,1,521.61,West
ORD01248,P0112,RHA3,2025-09-05,6,5021.48,West
ORD01249,P0112,DAXXIFY,2026-03-15,6,6537.63,West
ORD01250,P0112,SKINPEN,2025-12-04,5,2535.33,West
ORD01251,P0113,DAXXIFY,2026-01-13,5,6711.4,Southeast
ORD01252,P0113,RHA_REDENSITY,2026-05-19,5,2466.29,Southeast
ORD01253,P0113,RHA4,2025-12-11,3,942.4,Southeast
ORD01254,P0113,RHA_REDENSITY,2025-11-20,10,13345.12,Southeast
ORD01255,P0113,RHA2,2025-06-17,7,3587.28,Southeast
ORD01256,P0113,RHA4,2026-03-17,5,6913.28,Southeast
ORD01257,P0113,RHA4,2025-12-17,9,3341.73,Southeast
ORD01258,P0113,RHA2,2025-07-04,10,9037.6,Southeast
ORD01259,P0113,RHA2,2026-02-20,5,5475.46,Southeast
ORD01260,P0113,RHA2,2025-09-08,7,10460.74,Southeast
ORD01261,P0113,SKINPEN,2026-03-21,10,13922.46,Southeast
ORD01262,P0113,DAXXIFY,2025-12-23,9,8035.65,Southeast
ORD01263,P0113,RHA2,2026-04-04,6,7748.28,Southeast
ORD01264,P0113,SKINPEN,2026-03-21,1,1195.07,Southeast
ORD01265,P0113,RHA4,2025-11-04,5,3879.53,Southeast
ORD01266,P0113,SKINPEN,2025-07-12,5,1987.72,Southeast
ORD01267,P0113,DAXXIFY,2026-02-27,3,1320.51,Southeast
ORD01268,P0114,RHA3,2025-07-23,10,9371.56,Southwest
ORD01269,P0114,RHA_REDENSITY,2026-02-05,4,2000.74,Southwest
ORD01270,P0114,RHA3,2026-05-21,2,2189.17,Southwest
ORD01271,P0114,RHA2,2025-10-02,9,11699.82,Southwest
ORD01272,P0114,SKINPEN,2025-10-06,6,2635.02,Southwest
ORD01273,P0114,RHA4,2025-11-17,8,3030.13,Southwest
ORD01274,P0114,RHA2,2026-02-25,1,731.17,Southwest
ORD01275,P0114,RHA3,2026-05-27,7,3425.24,Southwest
ORD01276,P0114,RHA2,2025-06-25,4,1143.91,Southwest
ORD01277,P0114,RHA_REDENSITY,2025-10-22,8,8753.77,Southwest
ORD01278,P0114,RHA2,2025-10-12,7,5084.29,Southwest
ORD01279,P0114,RHA_REDENSITY,2026-05-13,7,7953.83,Southwest
ORD01280,P0114,RHA_REDENSITY,2025-11-14,10,9719.48,Southwest
ORD01281,P0114,SKINPEN,2025-09-08,1,876.84,Southwest
ORD01282,P0114,RHA4,2025-10-15,1,1341.11,Southwest
ORD01283,P0114,RHA_REDENSITY,2026-01-29,9,6428.65,Southwest
ORD01284,P0114,RHA_REDENSITY,2026-05-14,7,6096.75,Southwest
ORD01285,P0114,DAXXIFY,2025-07-16,4,2314.13,Southwest
ORD01286,P0114,RHA3,2025-11-12,5,3998.76,Southwest
ORD01287,P0114,RHA3,2025-10-30,10,13947.43,Southwest
ORD01288,P0115,RHA4,2026-03-23,8,2540.58,Southeast
ORD01289,P0115,DAXXIFY,2025-09-20,3,3637.05,Southeast
ORD01290,P0115,RHA_REDENSITY,2025-06-12,3,2132.96,Southeast
ORD01291,P0115,RHA4,2025-12-20,1,432.54,Southeast
ORD01292,P0115,SKINPEN,2025-08-05,4,5389.25,Southeast
ORD01293,P0115,RHA3,2026-04-18,6,6595.4,Southeast
ORD01294,P0115,RHA2,2025-06-04,2,637.1,Southeast
ORD01295,P0115,RHA4,2025-06-07,6,1865.39,Southeast
ORD01296,P0115,RHA4,2025-06-06,9,8961.25,Southeast
ORD01297,P0115,RHA4,2026-03-14,9,6253.1,Southeast
ORD01298,P0115,RHA3,2026-03-08,10,13326.97,Southeast
ORD01299,P0115,RHA2,2026-03-19,3,1297.58,Southeast
ORD01300,P0115,DAXXIFY,2025-06-04,7,4203.37,Southeast
ORD01301,P0115,RHA3,2025-10-18,3,1058.46,Southeast
ORD01302,P0115,RHA2,2026-03-28,1,1009.33,Southeast
ORD01303,P0115,DAXXIFY,2026-01-25,8,6775.33,Southeast
ORD01304,P0115,RHA_REDENSITY,2025-09-21,1,990.38,Southeast
ORD01305,P0116,RHA2,2026-02-02,10,10573.12,Southeast
ORD01306,P0116,RHA4,2025-10-14,8,2425.81,Southeast
ORD01307,P0116,DAXXIFY,2025-07-31,4,5387.27,Southeast
ORD01308,P0116,RHA_REDENSITY,2026-01-12,9,11395.42,Southeast
ORD01309,P0116,DAXXIFY,2026-02-17,3,1178.2,Southeast
ORD01310,P0116,RHA3,2025-07-04,1,388.99,Southeast
ORD01311,P0116,SKINPEN,2026-05-18,10,12894.19,Southeast
ORD01312,P0116,RHA3,2026-01-02,2,527.48,Southeast
ORD01313,P0116,RHA2,2025-11-02,3,3221.15,Southeast
ORD01314,P0116,SKINPEN,2025-07-26,10,9439.67,Southeast
ORD01315,P0116,RHA2,2025-08-20,8,9393.08,Southeast
ORD01316,P0116,DAXXIFY,2025-12-01,2,2398.13,Southeast
ORD01317,P0116,RHA3,2025-12-20,7,8864.41,Southeast
ORD01318,P0116,RHA_REDENSITY,2025-10-28,2,1161.37,Southeast
ORD01319,P0116,DAXXIFY,2026-03-27,5,3139.86,Southeast
ORD01320,P0116,RHA_REDENSITY,2025-11-04,4,4418.31,Southeast
ORD01321,P0117,DAXXIFY,2026-05-05,10,11486.47,West
ORD01322,P0117,RHA_REDENSITY,2025-07-16,2,1657.52,West
ORD01323,P0117,RHA_REDENSITY,2025-06-16,5,3775.85,West
ORD01324,P0117,RHA3,2025-12-23,9,8529.17,West
ORD01325,P0117,RHA3,2025-07-19,3,2995.73,West
ORD01326,P0117,RHA_REDENSITY,2025-09-22,8,6722.05,West
ORD01327,P0117,RHA_REDENSITY,2026-03-03,4,4484.65,West
ORD01328,P0117,DAXXIFY,2026-02-24,2,462.37,West
ORD01329,P0117,DAXXIFY,2025-07-18,4,4957.73,West
ORD01330,P0117,RHA4,2025-11-03,1,633.93,West
ORD01331,P0117,SKINPEN,2025-08-21,4,858.75,West
ORD01332,P0117,SKINPEN,2026-02-20,5,2653.71,West
ORD01333,P0117,RHA3,2026-04-30,5,4293.48,West
ORD01334,P0117,DAXXIFY,2025-12-20,2,2183.17,West
ORD01335,P0117,RHA4,2025-12-11,10,10007.91,West
ORD01336,P0117,RHA2,2026-05-20,4,2518.68,West
ORD01337,P0117,SKINPEN,2025-12-12,8,11128.1,West
ORD01338,P0117,SKINPEN,2026-05-16,3,2477.83,West
ORD01339,P0117,RHA4,2025-07-17,9,12282.36,West
ORD01340,P0117,RHA4,2025-10-10,1,1285.64,West
ORD01341,P0118,SKINPEN,2025-08-18,6,5530.38,Southwest
ORD01342,P0118,RHA2,2026-05-25,10,10911.41,Southwest
ORD01343,P0118,DAXXIFY,2025-12-04,3,1693.79,Southwest
ORD01344,P0118,RHA3,2026-05-19,7,7101.25,Southwest
ORD01345,P0118,RHA_REDENSITY,2026-03-11,10,7064.36,Southwest
ORD01346,P0118,DAXXIFY,2025-08-03,5,5584.23,Southwest
ORD01347,P0118,SKINPEN,2025-12-24,1,552.95,Southwest
ORD01348,P0118,RHA4,2026-04-20,4,2732.23,Southwest
ORD01349,P0118,RHA2,2025-12-31,9,5337.12,Southwest
ORD01350,P0118,RHA3,2026-04-07,1,1211.13,Southwest
ORD01351,P0119,RHA_REDENSITY,2025-10-19,1,1238.73,Southeast
ORD01352,P0119,RHA2,2025-09-20,4,2568.6,Southeast
ORD01353,P0119,SKINPEN,2025-09-29,9,5431.2,Southeast
ORD01354,P0120,DAXXIFY,2026-03-22,9,9717.59,Northeast
ORD01355,P0120,RHA2,2026-03-28,1,797.18,Northeast
ORD01356,P0120,DAXXIFY,2025-09-09,1,604.28,Northeast
ORD01357,P0120,SKINPEN,2026-05-12,10,13334.38,Northeast
ORD01358,P0120,RHA4,2025-12-15,1,334.03,Northeast
ORD01359,P0120,SKINPEN,2025-07-01,5,1146.12,Northeast
ORD01360,P0120,SKINPEN,2025-12-26,4,2468.58,Northeast
ORD01361,P0120,RHA3,2026-02-25,5,4459.79,Northeast
ORD01362,P0120,SKINPEN,2025-10-21,2,1108.9,Northeast
ORD01363,P0120,RHA3,2026-03-15,2,439.67,Northeast
ORD01364,P0120,RHA_REDENSITY,2025-07-20,9,2997.79,Northeast
ORD01365,P0121,RHA_REDENSITY,2025-12-06,6,3314.21,Southwest
ORD01366,P0121,RHA3,2025-06-08,10,5182.73,Southwest
ORD01367,P0121,RHA3,2026-04-28,10,13599.16,Southwest
ORD01368,P0121,RHA4,2025-08-31,1,369.1,Southwest
ORD01369,P0121,SKINPEN,2025-10-05,1,337.7,Southwest
ORD01370,P0121,DAXXIFY,2026-05-07,7,4966.44,Southwest
ORD01371,P0121,RHA_REDENSITY,2025-06-08,10,10183.12,Southwest
ORD01372,P0121,SKINPEN,2025-06-15,8,8009.68,Southwest
ORD01373,P0121,RHA3,2025-12-26,4,4507.07,Southwest
ORD01374,P0121,RHA_REDENSITY,2025-06-25,2,2931.57,Southwest
ORD01375,P0121,RHA_REDENSITY,2025-10-08,3,962.37,Southwest
ORD01376,P0121,RHA4,2025-06-11,2,1584.52,Southwest
ORD01377,P0121,SKINPEN,2025-06-18,8,6493.68,Southwest
ORD01378,P0121,RHA2,2026-02-09,10,5354.69,Southwest
ORD01379,P0121,RHA4,2025-11-29,3,3328.5,Southwest
ORD01380,P0121,RHA3,2025-06-28,6,4735.61,Southwest
ORD01381,P0121,DAXXIFY,2026-05-19,8,2774.03,Southwest
ORD01382,P0121,RHA4,2025-10-01,3,1700.8,Southwest
ORD01383,P0122,RHA_REDENSITY,2025-07-29,3,2581.0,Northeast
ORD01384,P0122,SKINPEN,2025-11-08,2,1247.26,Northeast
ORD01385,P0122,DAXXIFY,2025-07-06,5,4462.85,Northeast
ORD01386,P0122,RHA_REDENSITY,2025-11-10,7,3571.04,Northeast
ORD01387,P0122,RHA_REDENSITY,2026-01-30,3,4398.18,Northeast
ORD01388,P0122,DAXXIFY,2025-11-19,6,2824.26,Northeast
ORD01389,P0122,RHA_REDENSITY,2025-06-13,7,8537.26,Northeast
ORD01390,P0122,RHA_REDENSITY,2025-10-24,6,5447.31,Northeast
ORD01391,P0122,RHA2,2026-02-03,2,2322.35,Northeast
ORD01392,P0122,RHA_REDENSITY,2025-06-04,8,2788.96,Northeast
ORD01393,P0122,RHA4,2025-08-02,6,5529.68,Northeast
ORD01394,P0122,RHA2,2025-10-19,5,7213.24,Northeast
ORD01395,P0123,DAXXIFY,2025-08-01,10,12027.46,Southwest
ORD01396,P0123,RHA3,2025-11-21,8,8307.89,Southwest
ORD01397,P0123,DAXXIFY,2026-05-03,4,5048.57,Southwest
ORD01398,P0124,DAXXIFY,2025-07-13,3,3177.44,West
ORD01399,P0124,RHA_REDENSITY,2025-10-15,5,3534.89,West
ORD01400,P0124,RHA4,2025-08-12,4,1869.44,West
ORD01401,P0124,RHA3,2025-12-23,10,12326.51,West
ORD01402,P0124,RHA3,2025-06-21,7,7931.9,West
ORD01403,P0124,DAXXIFY,2025-12-09,10,2105.55,West
ORD01404,P0124,RHA4,2025-09-15,3,3924.77,West
ORD01405,P0124,RHA3,2026-05-03,9,13124.42,West
ORD01406,P0124,SKINPEN,2026-06-03,9,11402.81,West
ORD01407,P0124,DAXXIFY,2025-12-02,5,6626.92,West
ORD01408,P0124,RHA4,2026-02-03,10,7125.49,West
ORD01409,P0124,SKINPEN,2025-12-23,7,5094.9,West
ORD01410,P0124,RHA_REDENSITY,2025-10-24,4,4244.94,West
ORD01411,P0124,RHA2,2025-10-03,4,3688.19,West
ORD01412,P0124,RHA4,2025-12-01,3,1725.04,West
ORD01413,P0124,RHA2,2025-06-25,3,645.25,West
ORD01414,P0124,DAXXIFY,2025-07-07,3,3413.22,West
ORD01415,P0124,SKINPEN,2025-09-27,7,10272.27,West
ORD01416,P0124,DAXXIFY,2026-03-26,3,3104.75,West
ORD01417,P0125,SKINPEN,2025-10-13,10,14094.04,Southwest
ORD01418,P0125,RHA2,2025-07-19,8,6897.92,Southwest
ORD01419,P0125,RHA4,2025-08-25,7,4633.3,Southwest
ORD01420,P0125,RHA4,2026-02-28,10,2096.59,Southwest
ORD01421,P0125,SKINPEN,2025-09-21,4,4503.08,Southwest
ORD01422,P0125,RHA4,2026-01-17,9,8543.32,Southwest
ORD01423,P0125,DAXXIFY,2026-05-17,10,8282.49,Southwest
ORD01424,P0125,DAXXIFY,2025-11-27,10,8259.93,Southwest
ORD01425,P0125,DAXXIFY,2025-06-15,3,3447.72,Southwest
ORD01426,P0125,RHA3,2025-09-07,8,6976.28,Southwest
ORD01427,P0125,RHA_REDENSITY,2025-09-09,2,1037.6,Southwest
ORD01428,P0125,SKINPEN,2025-07-16,2,2178.59,Southwest
ORD01429,P0125,RHA_REDENSITY,2025-08-31,5,4984.75,Southwest
ORD01430,P0125,RHA_REDENSITY,2025-12-10,1,809.53,Southwest
ORD01431,P0126,RHA_REDENSITY,2025-10-06,6,4483.93,West
ORD01432,P0126,RHA3,2026-01-04,3,737.77,West
ORD01433,P0126,SKINPEN,2025-08-02,5,5725.32,West
ORD01434,P0126,RHA3,2025-08-19,1,1018.09,West
ORD01435,P0126,RHA2,2025-08-11,10,2671.06,West
ORD01436,P0126,SKINPEN,2026-01-05,10,2354.88,West
ORD01437,P0126,DAXXIFY,2025-09-28,3,2571.82,West
ORD01438,P0126,RHA3,2026-01-12,3,3001.61,West
ORD01439,P0126,RHA3,2026-01-14,1,1163.86,West
ORD01440,P0126,RHA2,2025-07-29,10,11606.57,West
ORD01441,P0126,RHA4,2025-07-01,6,7501.16,West
ORD01442,P0126,SKINPEN,2026-01-21,4,3321.58,West
ORD01443,P0126,DAXXIFY,2025-09-06,6,8875.76,West
ORD01444,P0126,RHA_REDENSITY,2026-03-21,3,3866.7,West
ORD01445,P0126,RHA4,2025-11-04,4,4235.47,West
ORD01446,P0126,RHA2,2025-07-12,4,3804.34,West
ORD01447,P0126,DAXXIFY,2025-12-09,5,5910.65,West
ORD01448,P0127,RHA2,2026-05-08,8,5746.95,Midwest
ORD01449,P0127,RHA4,2025-12-31,9,4533.84,Midwest
ORD01450,P0127,SKINPEN,2025-06-19,7,5718.77,Midwest
ORD01451,P0127,RHA_REDENSITY,2026-03-21,7,1507.95,Midwest
ORD01452,P0128,SKINPEN,2025-11-20,6,8701.75,Midwest
ORD01453,P0128,DAXXIFY,2025-06-19,2,2786.05,Midwest
ORD01454,P0128,RHA3,2025-07-12,7,6955.42,Midwest
ORD01455,P0128,RHA3,2025-07-05,6,3308.54,Midwest
ORD01456,P0128,RHA3,2026-04-14,10,7085.0,Midwest
ORD01457,P0128,SKINPEN,2025-06-23,4,4618.43,Midwest
ORD01458,P0128,RHA2,2025-08-06,9,5747.66,Midwest
ORD01459,P0128,RHA2,2025-06-15,6,5471.38,Midwest
ORD01460,P0128,DAXXIFY,2025-06-24,2,431.1,Midwest
ORD01461,P0128,RHA_REDENSITY,2026-04-14,2,2182.3,Midwest
ORD01462,P0128,RHA2,2025-12-06,5,2637.32,Midwest
ORD01463,P0128,DAXXIFY,2026-05-17,10,3195.24,Midwest
ORD01464,P0128,SKINPEN,2025-08-03,4,5742.54,Midwest
ORD01465,P0128,DAXXIFY,2025-07-12,2,624.6,Midwest
ORD01466,P0128,RHA2,2025-07-29,7,7373.19,Midwest
ORD01467,P0129,DAXXIFY,2026-03-01,3,1588.01,Southeast
ORD01468,P0129,SKINPEN,2025-10-07,2,2060.83,Southeast
ORD01469,P0129,RHA4,2026-01-13,6,3207.23,Southeast
ORD01470,P0129,RHA3,2026-04-27,1,697.64,Southeast
ORD01471,P0129,DAXXIFY,2025-12-15,5,7211.44,Southeast
ORD01472,P0129,RHA2,2026-01-19,8,2321.74,Southeast
ORD01473,P0129,RHA_REDENSITY,2026-02-21,7,3023.82,Southeast
ORD01474,P0129,DAXXIFY,2025-09-25,3,2708.47,Southeast
ORD01475,P0129,RHA2,2025-10-26,10,10363.4,Southeast
ORD01476,P0129,SKINPEN,2025-10-20,5,1671.37,Southeast
ORD01477,P0129,DAXXIFY,2026-04-27,10,11458.09,Southeast
ORD01478,P0129,DAXXIFY,2025-10-18,8,3148.08,Southeast
ORD01479,P0129,DAXXIFY,2025-07-11,1,1063.99,Southeast
ORD01480,P0129,RHA2,2026-01-18,6,8256.02,Southeast
ORD01481,P0129,DAXXIFY,2025-08-13,9,10078.99,Southeast
ORD01482,P0129,RHA4,2025-09-25,7,5075.61,Southeast
ORD01483,P0129,RHA_REDENSITY,2026-04-29,4,817.2,Southeast
ORD01484,P0129,RHA4,2025-06-16,2,1874.83,Southeast
ORD01485,P0129,RHA3,2025-12-02,5,3604.0,Southeast
ORD01486,P0130,RHA_REDENSITY,2025-11-28,6,1827.56,Southwest
ORD01487,P0130,RHA3,2025-10-11,4,1718.42,Southwest
ORD01488,P0130,RHA4,2026-05-14,4,2354.13,Southwest
ORD01489,P0131,SKINPEN,2026-04-10,6,4994.73,West
ORD01490,P0131,RHA4,2025-07-15,4,1527.7,West
ORD01491,P0131,DAXXIFY,2026-02-25,10,5100.31,West
ORD01492,P0131,DAXXIFY,2025-11-16,9,9327.87,West
ORD01493,P0131,RHA_REDENSITY,2025-09-21,8,11652.37,West
ORD01494,P0131,DAXXIFY,2026-05-26,6,1637.22,West
ORD01495,P0131,RHA4,2026-05-13,2,950.36,West
ORD01496,P0131,SKINPEN,2025-07-04,9,7162.93,West
ORD01497,P0131,RHA_REDENSITY,2025-06-21,3,3490.1,West
ORD01498,P0131,DAXXIFY,2026-02-04,1,1156.1,West
ORD01499,P0131,SKINPEN,2025-09-26,1,812.59,West
ORD01500,P0131,DAXXIFY,2025-07-22,4,4446.74,West
ORD01501,P0131,DAXXIFY,2026-03-29,3,3067.38,West
ORD01502,P0132,RHA4,2026-04-15,10,4218.96,West
ORD01503,P0132,DAXXIFY,2025-08-05,2,696.87,West
ORD01504,P0132,RHA_REDENSITY,2025-08-03,4,1128.17,West
ORD01505,P0132,RHA4,2026-02-20,6,7529.86,West
ORD01506,P0132,RHA4,2025-06-21,6,2142.26,West
ORD01507,P0132,RHA_REDENSITY,2025-06-18,9,3406.75,West
ORD01508,P0132,DAXXIFY,2026-02-14,10,4254.82,West
ORD01509,P0132,DAXXIFY,2026-05-02,5,1918.04,West
ORD01510,P0132,RHA2,2025-11-03,6,5516.58,West
ORD01511,P0132,RHA2,2025-10-22,10,2529.09,West
ORD01512,P0133,RHA_REDENSITY,2025-07-15,7,8476.72,Southeast
ORD01513,P0133,RHA4,2026-05-26,2,416.51,Southeast
ORD01514,P0133,DAXXIFY,2026-03-04,10,13529.9,Southeast
ORD01515,P0133,SKINPEN,2025-11-02,8,8800.53,Southeast
ORD01516,P0134,SKINPEN,2026-03-22,5,4400.06,Southwest
ORD01517,P0134,RHA2,2025-11-05,3,2981.1,Southwest
ORD01518,P0134,RHA_REDENSITY,2026-05-15,3,3397.08,Southwest
ORD01519,P0134,DAXXIFY,2025-07-25,5,3261.05,Southwest
ORD01520,P0134,RHA_REDENSITY,2026-06-01,4,1797.89,Southwest
ORD01521,P0134,DAXXIFY,2025-09-05,10,6704.72,Southwest
ORD01522,P0134,RHA_REDENSITY,2025-08-31,4,3213.92,Southwest
ORD01523,P0135,DAXXIFY,2026-01-13,4,1385.93,Midwest
ORD01524,P0135,SKINPEN,2026-03-19,8,6774.15,Midwest
ORD01525,P0135,SKINPEN,2026-03-14,1,270.24,Midwest
ORD01526,P0135,RHA3,2025-11-29,4,3060.29,Midwest
ORD01527,P0135,RHA_REDENSITY,2025-12-14,8,2050.5,Midwest
ORD01528,P0135,RHA_REDENSITY,2026-05-08,3,1216.38,Midwest
ORD01529,P0135,RHA4,2026-05-20,9,3157.96,Midwest
ORD01530,P0136,RHA_REDENSITY,2025-10-19,10,6237.64,West
ORD01531,P0136,SKINPEN,2026-02-22,6,2994.49,West
ORD01532,P0136,RHA3,2026-04-08,4,1309.93,West
ORD01533,P0136,RHA2,2025-11-04,7,9511.42,West
ORD01534,P0136,RHA4,2026-04-27,10,8297.3,West
ORD01535,P0136,RHA2,2025-10-23,4,5625.01,West
ORD01536,P0136,RHA2,2025-10-14,7,4798.71,West
ORD01537,P0136,SKINPEN,2025-10-12,4,4086.51,West
ORD01538,P0137,RHA3,2026-02-20,3,725.17,Midwest
ORD01539,P0137,DAXXIFY,2025-08-16,5,1887.26,Midwest
ORD01540,P0137,RHA4,2025-10-08,7,2957.93,Midwest
ORD01541,P0137,RHA2,2025-12-10,5,4923.63,Midwest
ORD01542,P0137,RHA_REDENSITY,2025-07-12,3,2854.67,Midwest
ORD01543,P0137,RHA2,2025-08-24,2,1470.41,Midwest
ORD01544,P0137,RHA4,2025-09-09,4,3876.22,Midwest
ORD01545,P0137,RHA3,2025-10-10,1,1149.02,Midwest
ORD01546,P0137,RHA2,2026-01-28,6,4587.14,Midwest
ORD01547,P0138,RHA2,2025-08-05,10,13677.27,Midwest
ORD01548,P0138,DAXXIFY,2025-11-02,1,1488.66,Midwest
ORD01549,P0138,DAXXIFY,2025-09-18,7,6233.21,Midwest
ORD01550,P0138,SKINPEN,2025-10-01,2,1576.35,Midwest
ORD01551,P0138,DAXXIFY,2026-01-31,9,10611.02,Midwest
ORD01552,P0138,SKINPEN,2025-06-14,7,10044.4,Midwest
ORD01553,P0138,RHA3,2026-03-28,5,2553.91,Midwest
ORD01554,P0138,DAXXIFY,2026-04-18,8,8557.97,Midwest
ORD01555,P0139,RHA4,2025-06-08,10,11714.73,Southeast
ORD01556,P0139,RHA4,2026-05-22,8,9627.08,Southeast
ORD01557,P0139,RHA4,2025-06-08,3,3680.45,Southeast
ORD01558,P0139,SKINPEN,2025-11-26,8,8920.58,Southeast
ORD01559,P0139,SKINPEN,2026-06-03,2,1400.69,Southeast
ORD01560,P0139,RHA3,2025-06-15,9,2182.76,Southeast
ORD01561,P0140,SKINPEN,2026-01-16,10,9051.66,Southwest
ORD01562,P0140,SKINPEN,2026-02-17,2,2013.18,Southwest
ORD01563,P0140,SKINPEN,2025-12-14,1,869.16,Southwest
ORD01564,P0140,RHA3,2025-06-23,1,344.26,Southwest
ORD01565,P0140,RHA4,2025-11-28,10,2531.37,Southwest
ORD01566,P0140,RHA2,2025-11-28,9,10047.02,Southwest
ORD01567,P0140,SKINPEN,2025-08-20,4,1519.71,Southwest
ORD01568,P0140,RHA2,2025-12-14,9,3128.62,Southwest
ORD01569,P0140,SKINPEN,2025-10-02,10,13324.71,Southwest
ORD01570,P0140,RHA2,2025-06-09,4,2466.41,Southwest
ORD01571,P0140,RHA_REDENSITY,2026-01-18,7,3922.02,Southwest
ORD01572,P0140,RHA3,2026-05-02,6,4728.8,Southwest
ORD01573,P0140,RHA_REDENSITY,2025-09-20,2,1622.43,Southwest
ORD01574,P0140,SKINPEN,2025-09-04,9,12323.58,Southwest
ORD01575,P0141,RHA3,2025-07-21,2,889.72,West
ORD01576,P0141,DAXXIFY,2025-10-12,2,1415.77,West
ORD01577,P0141,RHA3,2026-03-04,2,684.35,West
ORD01578,P0141,DAXXIFY,2026-01-13,3,2535.68,West
ORD01579,P0141,RHA_REDENSITY,2026-02-19,1,581.12,West
ORD01580,P0141,RHA_REDENSITY,2025-06-19,3,2448.23,West
ORD01581,P0141,RHA4,2025-10-31,1,578.97,West
ORD01582,P0141,DAXXIFY,2026-05-02,4,5141.73,West
